哀	year	sum(match_count)	sum(volume_count)
抱怨	1937	2	2
抱怨	1936	10	4
抱怨	1933	2	2
抱怨	1932	2	2
抱怨	1930	2	2
抱怨	1928	4	3
抱怨	1927	8	4
抱怨	1926	2	2
抱怨	1925	4	2
抱怨	1923	2	2
抱怨	1903	8	3
抱怨	1900	14	8
暴跳	year	sum(match_count)	sum(volume_count)
暴跳	2000	18	18
暴跳	1999	40	40
暴跳	1998	26	26
暴跳	1997	11	11
暴跳	1996	30	28
暴跳	1995	36	34
暴跳	1994	20	20
暴跳	1993	26	26
暴跳	1992	2	2
暴跳	1991	21	17
暴跳	1990	39	37
暴跳	1989	24	24
暴跳	1988	28	28
暴跳	1987	27	25
暴跳	1986	39	38
暴跳	1985	39	39
暴跳	1984	74	72
暴跳	1983	62	52
暴跳	1982	15	15
暴跳	1981	37	37
暴跳	1980	32	32
暴跳	1979	40	40
暴跳	1978	10	8
暴跳	1977	8	8
暴跳	1975	2	2
暴跳	1974	2	2
暴跳	1973	8	8
暴跳	1972	12	10
暴跳	1965	9	9
暴跳	1963	4	4
暴跳	1962	8	8
暴跳	1960	2	2
暴跳	1959	8	8
暴跳	1958	6	6
暴跳	1957	12	12
暴跳	1956	4	4
暴跳	1949	2	2
暴跳如雷	year	sum(match_count)	sum(volume_count)
暴跳如雷	2000	78	76
暴跳如雷	1999	73	73
暴跳如雷	1998	82	82
暴跳如雷	1997	76	76
暴跳如雷	1996	33	31
暴跳如雷	1995	80	80
暴跳如雷	1994	52	52
暴跳如雷	1993	68	68
暴跳如雷	1992	42	42
暴跳如雷	1991	64	62
暴跳如雷	1990	18	18
暴跳如雷	1989	44	44
暴跳如雷	1988	69	67
暴跳如雷	1987	38	38
暴跳如雷	1986	56	56
暴跳如雷	1985	76	76
暴跳如雷	1984	50	50
暴跳如雷	1983	64	56
暴跳如雷	1982	34	34
暴跳如雷	1981	34	34
暴跳如雷	1980	44	42
暴跳如雷	1979	44	44
暴跳如雷	1978	10	10
暴跳如雷	1977	8	8
暴跳如雷	1976	14	14
暴跳如雷	1975	8	8
暴跳如雷	1974	8	8
暴跳如雷	1973	2	2
暴跳如雷	1972	2	2
暴跳如雷	1971	2	2
暴跳如雷	1965	2	2
暴跳如雷	1964	8	8
暴跳如雷	1963	2	2
暴跳如雷	1962	9	9
暴跳如雷	1960	4	4
暴跳如雷	1958	2	2
暴跳如雷	1957	2	2
暴跳如雷	1956	4	2
暴跳如雷	1955	6	4
杯弓蛇影	year	sum(match_count)	sum(volume_count)
杯弓蛇影	2000	4	4
杯弓蛇影	1999	3	3
杯弓蛇影	1998	1	1
杯弓蛇影	1997	3	3
杯弓蛇影	1994	2	2
杯弓蛇影	1993	1	1
杯弓蛇影	1992	3	3
杯弓蛇影	1989	2	2
杯弓蛇影	1988	2	2
杯弓蛇影	1982	1	1
悲	year	sum(match_count)	sum(volume_count)
悲	2000	2536	1814
悲	1999	2660	1885
悲	1998	2776	1958
悲	1997	2388	1690
悲	1996	2292	1591
悲	1995	2024	1496
悲	1994	2308	1645
悲	1993	2500	1673
悲	1992	2438	1629
悲	1991	2136	1469
悲	1990	2110	1451
悲	1989	2756	1821
悲	1988	2452	1714
悲	1987	2478	1676
悲	1986	2484	1801
悲	1985	2462	1775
悲	1984	2206	1674
悲	1983	2196	1459
悲	1982	1854	1281
悲	1981	1574	1188
悲	1980	1344	922
悲	1979	892	672
悲	1978	278	249
悲	1977	164	148
悲	1976	76	67
悲	1975	84	76
悲	1974	98	80
悲	1973	58	51
悲	1972	48	46
悲	1971	26	22
悲	1970	30	26
悲	1969	40	40
悲	1968	18	14
悲	1967	14	12
悲	1966	24	24
悲	1965	56	54
悲	1964	84	70
悲	1963	70	62
悲	1962	178	142
悲	1961	50	46
悲	1960	52	44
悲	1959	258	203
悲	1958	134	112
悲	1957	272	194
悲	1956	76	65
悲	1955	22	18
悲	1954	4	4
悲	1953	2	2
悲	1952	4	3
悲	1951	2	2
悲	1950	6	6
悲	1949	10	8
悲	1948	2	2
悲	1946	6	4
悲	1945	2	2
悲	1940	2	2
悲	1939	2	2
悲	1938	2	2
悲	1937	2	2
悲	1936	64	51
悲	1933	2	2
悲	1932	16	12
悲	1931	2	2
悲	1930	14	13
悲	1929	8	8
悲	1928	4	3
悲	1927	4	2
悲	1926	2	2
悲	1924	10	9
悲	1923	4	4
悲	1911	2	2
悲	1908	2	2
悲	1900	8	8
悲哀	year	sum(match_count)	sum(volume_count)
悲哀	2000	17854	6375
悲哀	1999	18906	6191
悲哀	1998	20080	6277
悲哀	1997	15684	4976
悲哀	1996	17204	5302
悲哀	1995	15074	4844
悲哀	1994	15742	4846
悲哀	1993	18710	5557
悲哀	1992	15128	4630
悲哀	1991	12420	3685
悲哀	1990	14300	4056
悲哀	1989	17034	4829
悲哀	1988	17412	5205
悲哀	1987	14014	4476
悲哀	1986	17790	5102
悲哀	1985	17228	5338
悲哀	1984	15696	5200
悲哀	1983	13202	4215
悲哀	1982	12366	4079
悲哀	1981	11856	3719
悲哀	1980	7744	2799
悲哀	1979	5150	2135
悲哀	1978	1640	831
悲哀	1977	594	313
悲哀	1976	430	221
悲哀	1975	286	159
悲哀	1974	216	153
悲哀	1973	618	231
悲哀	1972	130	84
悲哀	1971	214	68
悲哀	1970	90	38
悲哀	1969	112	84
悲哀	1968	38	25
悲哀	1967	22	20
悲哀	1966	142	76
悲哀	1965	146	106
悲哀	1964	330	212
悲哀	1963	384	228
悲哀	1962	1302	451
悲哀	1961	462	245
悲哀	1960	146	113
悲哀	1959	1392	541
悲哀	1958	966	484
悲哀	1957	1264	554
悲哀	1956	750	392
悲哀	1955	70	56
悲哀	1954	42	28
悲哀	1953	48	18
悲哀	1952	16	12
悲哀	1951	82	19
悲哀	1950	26	13
悲哀	1949	22	20
悲哀	1948	30	11
悲哀	1947	12	12
悲哀	1946	30	15
悲哀	1945	20	11
悲哀	1942	4	3
悲哀	1941	12	10
悲哀	1940	4	4
悲哀	1939	12	8
悲哀	1938	82	18
悲哀	1937	18	12
悲哀	1936	40	24
悲哀	1935	14	10
悲哀	1934	50	18
悲哀	1933	54	24
悲哀	1932	18	10
悲哀	1931	14	14
悲哀	1930	90	26
悲哀	1929	6	2
悲哀	1928	26	10
悲哀	1927	28	7
悲哀	1926	28	12
悲哀	1925	2	2
悲哀	1924	10	7
悲哀	1923	20	10
悲哀	1922	22	9
悲哀	1906	2	2
悲哀	1903	2	2
悲哀	1900	10	8
悲愁	year	sum(match_count)	sum(volume_count)
悲愁	2000	44	36
悲愁	1999	64	63
悲愁	1998	60	50
悲愁	1997	38	32
悲愁	1996	36	36
悲愁	1995	36	36
悲愁	1994	36	36
悲愁	1993	36	36
悲愁	1992	66	61
悲愁	1991	26	24
悲愁	1990	40	40
悲愁	1989	36	35
悲愁	1988	38	36
悲愁	1987	40	34
悲愁	1986	48	47
悲愁	1985	55	51
悲愁	1984	56	54
悲愁	1983	54	52
悲愁	1982	33	29
悲愁	1981	32	32
悲愁	1980	30	30
悲愁	1979	25	25
悲愁	1977	6	6
悲愁	1972	4	4
悲愁	1965	4	4
悲愁	1959	2	2
悲愁	1957	11	11
悲愁	1956	4	4
悲愁	1927	1	1
悲悯	year	sum(match_count)	sum(volume_count)
悲悯	2000	136	124
悲悯	1999	158	138
悲悯	1998	155	133
悲悯	1997	105	85
悲悯	1996	120	102
悲悯	1995	72	61
悲悯	1994	66	54
悲悯	1993	119	87
悲悯	1992	80	76
悲悯	1991	48	48
悲悯	1990	18	18
悲悯	1989	76	49
悲悯	1988	72	72
悲悯	1987	64	51
悲悯	1986	50	47
悲悯	1985	54	54
悲悯	1984	24	24
悲悯	1983	20	20
悲悯	1982	26	26
悲悯	1981	62	56
悲悯	1980	14	14
悲悯	1979	18	18
悲悯	1978	4	4
悲悯	1977	2	2
悲悯	1975	4	2
悲悯	1973	6	6
悲悯	1958	2	2
悲悯	1957	4	2
悲悯	1953	2	2
悲悯	1948	4	2
悲戚	year	sum(match_count)	sum(volume_count)
悲戚	2000	41	39
悲戚	1999	55	51
悲戚	1998	68	50
悲戚	1997	44	42
悲戚	1996	34	32
悲戚	1995	46	46
悲戚	1994	40	40
悲戚	1993	34	30
悲戚	1992	38	38
悲戚	1991	12	12
悲戚	1990	20	20
悲戚	1989	35	33
悲戚	1988	36	36
悲戚	1987	28	28
悲戚	1986	54	48
悲戚	1985	32	30
悲戚	1984	79	71
悲戚	1983	46	44
悲戚	1982	41	39
悲戚	1981	54	52
悲戚	1980	18	18
悲戚	1979	36	36
悲戚	1978	8	8
悲戚	1977	2	2
悲戚	1961	4	3
悲戚	1960	2	2
悲戚	1959	6	6
悲凄	year	sum(match_count)	sum(volume_count)
悲凄	2000	3	3
悲凄	1999	6	6
悲凄	1998	4	4
悲凄	1997	2	2
悲凄	1996	9	9
悲凄	1995	4	4
悲凄	1993	5	5
悲凄	1992	2	2
悲凄	1991	2	2
悲凄	1990	10	10
悲凄	1989	20	20
悲凄	1987	7	7
悲凄	1986	10	10
悲凄	1985	8	8
悲凄	1984	12	12
悲凄	1983	5	5
悲凄	1982	6	6
悲凄	1981	4	4
悲凄	1980	1	1
悲凄	1958	1	1
悲切	year	sum(match_count)	sum(volume_count)
悲切	2000	202	201
悲切	1999	204	182
悲切	1998	284	252
悲切	1997	196	189
悲切	1996	160	149
悲切	1995	230	213
悲切	1994	262	249
悲切	1993	244	224
悲切	1992	258	228
悲切	1991	161	158
悲切	1990	222	207
悲切	1989	236	222
悲切	1988	234	213
悲切	1987	238	214
悲切	1986	256	247
悲切	1985	296	273
悲切	1984	301	290
悲切	1983	320	299
悲切	1982	203	190
悲切	1981	183	173
悲切	1980	146	142
悲切	1979	148	137
悲切	1978	28	27
悲切	1977	72	55
悲切	1976	14	14
悲切	1975	22	22
悲切	1974	4	4
悲切	1972	2	2
悲切	1971	6	6
悲切	1969	2	2
悲切	1966	8	8
悲切	1965	18	14
悲切	1964	12	12
悲切	1963	38	28
悲切	1962	10	10
悲切	1961	4	4
悲切	1960	8	8
悲切	1959	20	20
悲切	1958	4	4
悲切	1957	12	12
悲切	1956	14	14
悲切	1955	2	2
悲切	1954	4	2
悲切	1951	4	4
悲切	1950	4	2
悲切	1934	4	2
悲切	1927	2	2
悲切	1926	2	2
悲伤	year	sum(match_count)	sum(volume_count)
悲伤	2000	9610	4443
悲伤	1999	9576	4423
悲伤	1998	9174	4311
悲伤	1997	7750	3663
悲伤	1996	7408	3547
悲伤	1995	7222	3488
悲伤	1994	7184	3454
悲伤	1993	7948	3933
悲伤	1992	6538	3251
悲伤	1991	5728	2795
悲伤	1990	5810	3018
悲伤	1989	7094	3547
悲伤	1988	7188	3786
悲伤	1987	6670	3642
悲伤	1986	6906	3736
悲伤	1985	8444	4280
悲伤	1984	7698	3994
悲伤	1983	6506	3384
悲伤	1982	6486	3231
悲伤	1981	5442	2803
悲伤	1980	4286	2367
悲伤	1979	2934	1716
悲伤	1978	1334	716
悲伤	1977	492	341
悲伤	1976	190	145
悲伤	1975	168	116
悲伤	1974	118	83
悲伤	1973	160	105
悲伤	1972	122	85
悲伤	1971	78	42
悲伤	1970	18	17
悲伤	1969	26	25
悲伤	1968	2	2
悲伤	1967	16	15
悲伤	1966	50	43
悲伤	1965	176	137
悲伤	1964	288	183
悲伤	1963	180	129
悲伤	1962	464	309
悲伤	1961	252	165
悲伤	1960	156	92
悲伤	1959	522	357
悲伤	1958	368	307
悲伤	1957	478	345
悲伤	1956	370	252
悲伤	1955	42	36
悲伤	1954	12	8
悲伤	1953	4	4
悲伤	1952	6	3
悲伤	1951	22	9
悲伤	1950	6	2
悲伤	1949	12	10
悲伤	1948	8	6
悲伤	1946	2	2
悲伤	1945	2	2
悲伤	1940	2	2
悲伤	1938	2	2
悲伤	1937	2	2
悲伤	1934	4	4
悲伤	1933	4	3
悲伤	1930	8	5
悲伤	1929	4	4
悲伤	1928	2	2
悲伤	1927	2	2
悲伤	1926	4	2
悲伤	1924	2	2
悲伤	1922	8	8
悲伤	1900	24	11
悲天悯人	year	sum(match_count)	sum(volume_count)
悲天悯人	2000	80	80
悲天悯人	1999	100	96
悲天悯人	1998	56	54
悲天悯人	1997	57	56
悲天悯人	1996	119	112
悲天悯人	1995	48	48
悲天悯人	1994	64	63
悲天悯人	1993	78	70
悲天悯人	1992	50	50
悲天悯人	1991	44	32
悲天悯人	1990	40	36
悲天悯人	1989	56	56
悲天悯人	1988	102	97
悲天悯人	1987	83	83
悲天悯人	1986	42	42
悲天悯人	1985	100	96
悲天悯人	1984	78	66
悲天悯人	1983	54	52
悲天悯人	1982	24	24
悲天悯人	1981	56	49
悲天悯人	1980	40	40
悲天悯人	1979	24	24
悲天悯人	1978	4	4
悲天悯人	1977	2	2
悲天悯人	1975	4	4
悲天悯人	1974	2	2
悲天悯人	1972	2	2
悲天悯人	1971	6	6
悲天悯人	1965	2	2
悲天悯人	1964	4	4
悲天悯人	1963	2	2
悲天悯人	1960	2	2
悲天悯人	1959	4	4
悲天悯人	1958	6	6
悲天悯人	1957	4	4
悲痛	year	sum(match_count)	sum(volume_count)
悲痛	2000	9766	4713
悲痛	1999	10484	5040
悲痛	1998	10458	4999
悲痛	1997	10074	4224
悲痛	1996	8110	3996
悲痛	1995	8220	4126
悲痛	1994	8686	4112
悲痛	1993	10394	5005
悲痛	1992	8366	4016
悲痛	1991	7522	3754
悲痛	1990	7530	3761
悲痛	1989	8730	4585
悲痛	1988	8508	4459
悲痛	1987	9070	4474
悲痛	1986	10260	5122
悲痛	1985	11088	5429
悲痛	1984	10810	5361
悲痛	1983	9698	4505
悲痛	1982	9232	4147
悲痛	1981	8530	3889
悲痛	1980	6816	3187
悲痛	1979	6482	2930
悲痛	1978	3716	1499
悲痛	1977	3182	1063
悲痛	1976	2874	513
悲痛	1975	488	255
悲痛	1974	276	198
悲痛	1973	326	208
悲痛	1972	286	135
悲痛	1971	64	48
悲痛	1970	98	53
悲痛	1969	88	53
悲痛	1968	30	19
悲痛	1967	22	18
悲痛	1966	144	115
悲痛	1965	432	272
悲痛	1964	486	302
悲痛	1963	568	310
悲痛	1962	1166	504
悲痛	1961	352	225
悲痛	1960	236	156
悲痛	1959	970	525
悲痛	1958	652	419
悲痛	1957	908	514
悲痛	1956	730	430
悲痛	1955	90	75
悲痛	1954	10	8
悲痛	1953	30	10
悲痛	1952	8	5
悲痛	1951	10	5
悲痛	1950	18	11
悲痛	1949	32	14
悲痛	1948	2	2
悲痛	1947	8	8
悲痛	1946	4	4
悲痛	1945	6	4
悲痛	1941	2	2
悲痛	1939	2	2
悲痛	1938	32	11
悲痛	1937	4	4
悲痛	1936	6	6
悲痛	1935	2	2
悲痛	1933	10	8
悲痛	1929	4	4
悲痛	1928	2	2
悲痛	1927	8	3
悲痛	1923	2	2
悲痛	1922	6	6
悲痛	1912	2	2
悲痛	1900	22	13
绷	year	sum(match_count)	sum(volume_count)
绷	2000	454	397
绷	1999	354	330
绷	1998	392	311
绷	1997	292	259
绷	1996	307	270
绷	1995	223	212
绷	1994	210	196
绷	1993	332	290
绷	1992	191	177
绷	1991	113	101
绷	1990	206	190
绷	1989	254	224
绷	1988	258	230
绷	1987	290	261
绷	1986	324	298
绷	1985	336	306
绷	1984	232	223
绷	1983	207	201
绷	1982	166	150
绷	1981	122	112
绷	1980	130	86
绷	1979	88	82
绷	1978	32	32
绷	1977	30	30
绷	1976	12	12
绷	1975	30	28
绷	1974	26	26
绷	1973	40	40
绷	1972	16	16
绷	1971	6	6
绷	1965	4	4
绷	1964	2	2
绷	1963	6	6
绷	1961	2	2
绷	1958	2	2
绷	1956	3	3
绷	1931	2	2
鄙	year	sum(match_count)	sum(volume_count)
鄙	2000	494	458
鄙	1999	429	400
鄙	1998	532	486
鄙	1997	376	346
鄙	1996	351	329
鄙	1995	404	379
鄙	1994	386	347
鄙	1993	422	378
鄙	1992	361	330
鄙	1991	322	291
鄙	1990	297	277
鄙	1989	382	351
鄙	1988	440	417
鄙	1987	428	402
鄙	1986	445	418
鄙	1985	524	492
鄙	1984	564	512
鄙	1983	438	406
鄙	1982	352	327
鄙	1981	404	384
鄙	1980	306	286
鄙	1979	346	312
鄙	1978	120	113
鄙	1977	134	116
鄙	1976	112	112
鄙	1975	80	73
鄙	1974	70	61
鄙	1973	36	34
鄙	1972	82	69
鄙	1971	28	21
鄙	1970	24	23
鄙	1969	8	8
鄙	1968	2	2
鄙	1967	18	18
鄙	1966	14	14
鄙	1965	42	40
鄙	1964	38	31
鄙	1963	64	49
鄙	1962	60	54
鄙	1961	44	38
鄙	1960	34	26
鄙	1959	102	82
鄙	1958	58	55
鄙	1957	95	88
鄙	1956	78	73
鄙	1955	58	56
鄙	1953	8	8
鄙	1950	2	2
鄙	1949	2	2
鄙	1937	2	2
鄙	1935	2	2
鄙	1934	2	2
鄙	1930	6	6
鄙	1920	2	2
鄙薄	year	sum(match_count)	sum(volume_count)
鄙薄	2000	101	86
鄙薄	1999	78	75
鄙薄	1998	108	101
鄙薄	1997	99	95
鄙薄	1996	96	93
鄙薄	1995	88	79
鄙薄	1994	100	92
鄙薄	1993	106	99
鄙薄	1992	126	103
鄙薄	1991	124	120
鄙薄	1990	138	123
鄙薄	1989	158	146
鄙薄	1988	148	138
鄙薄	1987	156	125
鄙薄	1986	174	148
鄙薄	1985	108	98
鄙薄	1984	129	115
鄙薄	1983	137	127
鄙薄	1982	62	58
鄙薄	1981	74	72
鄙薄	1980	50	39
鄙薄	1979	26	24
鄙薄	1978	12	12
鄙薄	1976	1	1
鄙薄	1975	22	16
鄙薄	1974	4	4
鄙薄	1973	10	10
鄙薄	1972	4	4
鄙薄	1971	2	2
鄙薄	1965	2	2
鄙薄	1955	2	2
鄙弃	year	sum(match_count)	sum(volume_count)
鄙弃	2000	95	86
鄙弃	1999	104	100
鄙弃	1998	69	67
鄙弃	1997	74	74
鄙弃	1996	78	78
鄙弃	1995	58	58
鄙弃	1994	75	73
鄙弃	1993	100	98
鄙弃	1992	92	88
鄙弃	1991	76	75
鄙弃	1990	126	118
鄙弃	1989	146	135
鄙弃	1988	114	110
鄙弃	1987	115	112
鄙弃	1986	120	119
鄙弃	1985	136	130
鄙弃	1984	147	140
鄙弃	1983	110	109
鄙弃	1982	142	128
鄙弃	1981	152	141
鄙弃	1980	110	103
鄙弃	1979	88	88
鄙弃	1977	8	8
鄙弃	1976	20	14
鄙弃	1975	10	10
鄙弃	1974	2	2
鄙弃	1972	4	4
鄙弃	1971	2	2
鄙弃	1970	2	2
鄙弃	1969	2	2
鄙弃	1968	4	4
鄙弃	1965	2	2
鄙弃	1964	6	6
鄙弃	1963	2	2
鄙弃	1962	2	2
鄙弃	1961	2	2
鄙弃	1959	4	4
鄙弃	1958	10	10
鄙弃	1957	12	12
鄙弃	1956	2	2
鄙弃	1955	2	2
鄙弃	1953	2	2
鄙视	year	sum(match_count)	sum(volume_count)
鄙视	2000	2093	1660
鄙视	1999	1776	1506
鄙视	1998	2236	1746
鄙视	1997	1710	1373
鄙视	1996	1662	1343
鄙视	1995	1444	1215
鄙视	1994	1578	1330
鄙视	1993	1830	1474
鄙视	1992	1620	1319
鄙视	1991	1728	1327
鄙视	1990	1464	1182
鄙视	1989	1780	1458
鄙视	1988	1874	1539
鄙视	1987	1872	1515
鄙视	1986	1744	1427
鄙视	1985	1924	1602
鄙视	1984	1982	1658
鄙视	1983	1807	1443
鄙视	1982	1568	1266
鄙视	1981	1536	1257
鄙视	1980	1165	925
鄙视	1979	906	696
鄙视	1978	299	251
鄙视	1977	172	136
鄙视	1976	104	94
鄙视	1975	208	168
鄙视	1974	280	222
鄙视	1973	60	44
鄙视	1972	70	46
鄙视	1971	16	16
鄙视	1970	16	16
鄙视	1969	10	10
鄙视	1968	4	4
鄙视	1966	12	10
鄙视	1965	30	28
鄙视	1964	42	42
鄙视	1963	76	61
鄙视	1962	70	66
鄙视	1961	12	11
鄙视	1960	26	22
鄙视	1959	34	33
鄙视	1958	44	44
鄙视	1957	44	39
鄙视	1956	40	35
鄙视	1955	50	43
鄙视	1954	6	6
鄙视	1949	4	2
鄙视	1933	2	2
鄙视	1932	2	2
鄙视	1930	2	2
鄙视	1903	2	2
鄙视	1900	2	2
鄙夷	year	sum(match_count)	sum(volume_count)
鄙夷	2000	492	440
鄙夷	1999	434	396
鄙夷	1998	606	513
鄙夷	1997	433	388
鄙夷	1996	470	415
鄙夷	1995	388	355
鄙夷	1994	417	371
鄙夷	1993	500	448
鄙夷	1992	394	361
鄙夷	1991	294	273
鄙夷	1990	363	314
鄙夷	1989	402	351
鄙夷	1988	433	416
鄙夷	1987	412	375
鄙夷	1986	416	382
鄙夷	1985	503	445
鄙夷	1984	532	480
鄙夷	1983	482	388
鄙夷	1982	304	266
鄙夷	1981	264	232
鄙夷	1980	224	217
鄙夷	1979	108	103
鄙夷	1978	36	35
鄙夷	1977	10	10
鄙夷	1976	6	6
鄙夷	1975	8	8
鄙夷	1974	14	14
鄙夷	1973	14	12
鄙夷	1971	2	2
鄙夷	1966	8	8
鄙夷	1964	4	4
鄙夷	1963	16	11
鄙夷	1962	6	6
鄙夷	1961	4	4
鄙夷	1959	8	8
鄙夷	1958	16	13
鄙夷	1957	8	8
鄙夷	1956	8	8
鄙夷	1955	2	2
鄙夷	1951	2	2
鄙夷	1945	4	2
鄙夷	1936	2	2
鞭挞	year	sum(match_count)	sum(volume_count)
鞭挞	2000	1544	1155
鞭挞	1999	1616	1228
鞭挞	1998	1528	1206
鞭挞	1997	1768	1210
鞭挞	1996	1409	1037
鞭挞	1995	1578	1083
鞭挞	1994	1542	1153
鞭挞	1993	1817	1310
鞭挞	1992	2045	1380
鞭挞	1991	1649	1188
鞭挞	1990	2121	1467
鞭挞	1989	2037	1527
鞭挞	1988	2480	1662
鞭挞	1987	2338	1578
鞭挞	1986	2665	1709
鞭挞	1985	2945	1986
鞭挞	1984	3286	2073
鞭挞	1983	2711	1749
鞭挞	1982	2959	1782
鞭挞	1981	2882	1680
鞭挞	1980	2208	1297
鞭挞	1979	1470	942
鞭挞	1978	538	368
鞭挞	1977	142	94
鞭挞	1976	82	77
鞭挞	1975	134	112
鞭挞	1974	156	133
鞭挞	1973	34	30
鞭挞	1972	38	28
鞭挞	1971	2	2
鞭挞	1970	12	12
鞭挞	1969	2	2
鞭挞	1967	2	2
鞭挞	1966	6	4
鞭挞	1965	10	6
鞭挞	1964	8	8
鞭挞	1963	6	6
鞭挞	1962	16	12
鞭挞	1961	10	10
鞭挞	1959	6	3
鞭挞	1958	8	8
鞭挞	1957	8	7
鞭挞	1956	10	8
鞭挞	1955	4	4
鞭挞	1950	2	2
鞭挞	1932	10	3
鞭挞	1930	4	3
鞭挞	1900	4	4
贬斥	year	sum(match_count)	sum(volume_count)
贬斥	2000	652	582
贬斥	1999	744	620
贬斥	1998	590	531
贬斥	1997	587	429
贬斥	1996	534	442
贬斥	1995	595	477
贬斥	1994	543	486
贬斥	1993	651	558
贬斥	1992	561	482
贬斥	1991	474	391
贬斥	1990	535	469
贬斥	1989	753	634
贬斥	1988	757	646
贬斥	1987	612	526
贬斥	1986	611	498
贬斥	1985	535	480
贬斥	1984	535	450
贬斥	1983	431	365
贬斥	1982	410	343
贬斥	1981	396	328
贬斥	1980	238	217
贬斥	1979	188	162
贬斥	1978	72	63
贬斥	1977	18	17
贬斥	1976	24	23
贬斥	1975	34	34
贬斥	1974	30	29
贬斥	1973	16	12
贬斥	1971	6	4
贬斥	1967	2	2
贬斥	1965	4	4
贬斥	1964	6	6
贬斥	1963	16	12
贬斥	1962	8	8
贬斥	1961	6	6
贬斥	1959	2	2
贬斥	1958	4	4
贬斥	1957	10	10
贬斥	1956	2	2
贬斥	1955	2	2
贬斥	1953	4	4
贬斥	1951	2	2
贬斥	1932	2	2
贬斥	1900	4	4
变脸	year	sum(match_count)	sum(volume_count)
变脸	2000	48	42
变脸	1999	54	48
变脸	1998	52	47
变脸	1997	30	28
变脸	1996	31	31
变脸	1995	18	18
变脸	1994	18	18
变脸	1993	34	34
变脸	1992	12	12
变脸	1991	8	8
变脸	1990	22	22
变脸	1989	14	14
变脸	1988	13	13
变脸	1987	24	24
变脸	1986	22	22
变脸	1985	20	20
变脸	1984	8	8
变脸	1983	22	22
变脸	1982	27	27
变脸	1981	9	9
变脸	1980	16	16
变脸	1965	2	2
变脸	1964	2	2
变脸	1959	2	2
变色	year	sum(match_count)	sum(volume_count)
变色	2000	2296	1415
变色	1999	1997	1393
变色	1998	1662	1336
变色	1997	1289	1057
变色	1996	1404	1157
变色	1995	1996	1576
变色	1994	1931	1308
变色	1993	1956	1394
变色	1992	1768	1281
变色	1991	1699	1273
变色	1990	1320	1042
变色	1989	1494	1157
变色	1988	1744	1232
变色	1987	1436	1161
变色	1986	1744	1282
变色	1985	1656	1304
变色	1984	1744	1292
变色	1983	1821	1229
变色	1982	1580	1099
变色	1981	1358	1024
变色	1980	1083	806
变色	1979	869	630
变色	1978	492	392
变色	1977	472	396
变色	1976	668	381
变色	1975	554	406
变色	1974	402	298
变色	1973	266	155
变色	1972	108	96
变色	1971	102	70
变色	1970	82	51
变色	1969	90	37
变色	1968	16	15
变色	1967	136	62
变色	1966	316	185
变色	1965	196	147
变色	1964	196	137
变色	1963	104	80
变色	1962	86	85
变色	1961	66	54
变色	1960	40	31
变色	1959	80	71
变色	1958	122	104
变色	1957	126	100
变色	1956	54	50
变色	1955	14	14
变色	1951	2	2
变色	1949	2	2
变色	1937	2	2
变色	1936	2	2
变色	1935	4	4
变色	1930	2	2
变色	1900	2	2
变心	year	sum(match_count)	sum(volume_count)
变心	2000	264	215
变心	1999	304	253
变心	1998	226	206
变心	1997	214	190
变心	1996	197	175
变心	1995	220	186
变心	1994	200	171
变心	1993	237	215
变心	1992	206	172
变心	1991	150	142
变心	1990	170	148
变心	1989	218	197
变心	1988	250	226
变心	1987	262	224
变心	1986	314	283
变心	1985	316	282
变心	1984	312	282
变心	1983	314	286
变心	1982	308	266
变心	1981	256	240
变心	1980	219	205
变心	1979	140	118
变心	1978	60	56
变心	1977	18	18
变心	1976	8	8
变心	1975	8	8
变心	1974	12	12
变心	1973	2	2
变心	1972	30	22
变心	1970	2	2
变心	1966	8	8
变心	1965	10	10
变心	1964	20	20
变心	1963	18	16
变心	1962	26	26
变心	1959	10	10
变心	1958	6	6
变心	1957	22	18
变心	1956	16	15
憋	year	sum(match_count)	sum(volume_count)
憋	2000	41	14
憋	1999	17	17
憋	1998	12	11
憋	1997	4	4
憋	1996	10	10
憋	1995	12	10
憋	1994	11	11
憋	1993	24	23
憋	1992	38	21
憋	1991	8	8
憋	1990	17	17
憋	1989	26	24
憋	1988	10	10
憋	1987	19	19
憋	1986	19	18
憋	1985	28	28
憋	1984	22	22
憋	1983	4	4
憋	1982	14	14
憋	1981	8	8
憋	1980	4	4
憋	1979	8	8
憋	1978	2	2
憋	1977	4	4
憋	1976	4	4
憋	1974	4	4
憋	1973	6	6
憋	1972	8	8
憋	1968	2	2
憋	1967	4	4
憋	1966	2	2
憋	1965	2	2
憋	1963	4	4
憋	1962	14	10
憋	1961	6	6
憋	1960	4	4
憋	1959	10	8
憋	1958	6	6
憋	1957	12	12
憋	1956	10	10
憋	1952	2	2
憋	1947	2	2
憋	1939	2	2
憋闷	year	sum(match_count)	sum(volume_count)
憋闷	2000	34	34
憋闷	1999	24	24
憋闷	1998	10	10
憋闷	1997	12	12
憋闷	1996	16	16
憋闷	1995	6	6
憋闷	1994	4	4
憋闷	1993	26	26
憋闷	1992	16	16
憋闷	1991	12	12
憋闷	1990	10	10
憋闷	1989	26	26
憋闷	1988	2	2
憋闷	1987	18	18
憋闷	1986	22	22
憋闷	1985	24	24
憋闷	1984	14	14
憋闷	1983	14	14
